Subcorpus	Filename	Year data collection	Placement test score (raw)	Placement test score (%)	Proficiency	Sex	Age	School/University/Institution	Major	Year at university/school	L1	Father's native language	Mother's native language	Languages spoken at home	Age of exposure to English	Years studying English	Stay abroad in English speaking country (>= 1 month)	Stay abroad (where)	Stay abroad (when)	Stay abroad (months)	Language certificates (type and level)	Proficiency (self-assessment) speaking	Proficiency (self-assessment) listening	Proficiency (self-assessment) reading	Proficiency (self-assessment) writing	Proficiency (self-assessment)	Additional foreign language(s)	Proficiency (self-assessment) in additional language speaking	Proficiency (self-assessment) in additional language listening	Proficiency (self-assessment) in additional language reading	Proficiency (self-assessment) in additional language writing	Medium	Task number	Task title	Writing/audio details	Minutes taken to complete the task	Where the task was done	Resources used	Text	Original text
Learners	ES_SP_B2_19_13_14_MAA	2018	41 / 60	68.3	B2 (upper intermediate)	Male	19	Universidad de Granada	Estudios Ingleses	Primero	Spanish	Spanish	Spanish	Spanish	6	13	No	""	""	0	B1	B2 (upper intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	3.5 / 6	German	A2 (upper beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	Spoken	14	14. Chaplin	spoken_offline_lab	10	Outside classroom	Bilingual dictionary (Spanish/English)	uh so in this video uh the first person we see is / Charles Chaplin / 'n' he's walking / uh around the street / when / s= / when a women / drops some rubbish / uh over her / over him / 'n' / he keeps walking he he's not dis= he's not disturbed / and / suddenly another person drops / drops more rubbish over him / and he / gets upset / so / he / he lights / a cigarette / and / suddenly he found a baby / an abandon baby / uh / well he catches he catches him / uh he / when he turned / he saw a women / with a double baby / cart / and he thinks that the baby probably belongs to this women / but it's not / but he / he's wrong the this baby doesn't belong to the women because when he puts the baby / in the cart / uh the women / the women says / that Chaplin must keep it / could must keep him / cause it not hers / so while he / he keeps walking with the baby on his arms and / he found another homeless just like him / walking around the street / 'n' he tries to / to to give the baby / to this homeless / 'n' when / when this when this homeless uh tries to realize what happened Chaplin is not here / is not there / uh / 'n' the homeless keeps looking for Chaplin and / he finally finds the car / th= he / he dropped the baby on the cart / 'n' / Chaplin / appears on the scene / when the women leaves / this store it seems to be a store where / where she is / uh sees Chaplin walking / walking around the street / 'n' she gives / back the baby / 'n' she gives the baby back to Chaplin / and he / he's desperate cause he doesn't known / who / who the baby belongs to / uh 'n' / h= i think he's more desperete cause / if he have / if / Chaplin have / haven't enough money for him / less money for the baby / uh / and suddenly / when he / while he's / waving the baby on his arms / he finds a note / that says / that the children that the child / uh is an orphan child / so / it's real thirsty / it's / really sad a really saddy story / cause / it's an abandon baby / 'n' / uh probably Chaplin / Chaplin / couldn't get / couldn't afford to take / take care of him	
Learners	ES_WR_B2_20_12_14_JMVC	2017	46 / 60	76.7	B2 (upper intermediate)	Male	20	Universidad de Granada	Estudios Ingleses	4º	Spanish	Spanish	Spanish	Spanish	7	12	Yes	Wales	2017	9	B2	B2 (upper intermediate)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	4.75 / 6	French	B1 (lower intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	Written	14	14. Chaplin	written_online	10	Outside classroom	Bilingual dictionary (Spanish/English)	Chaplin is walking through a suburban neighbourhood in which the ladies of the houses dropped their rubbish to the streets. He decides to smoke a cigarrete and when he looks down, he discovered a baby crying. First, he thinks one lady has left him there by mistake so he put him in her baby trolley with another baby, but the woman refuses to take him since that was not her baby. After that, he tries, to left him in the same place he found him in the first place, but a policeman catches him and he take the baby back. Thirdly, he tries to left him to an old man. This time, he gets to scape but the old man puts him back into the same trolley so, when Chaplin passes by there, the woman hits him with her umbrella and retuns the baby to him. Finally, desparate, he thinks in leaving the baby in the sewers, but quickly rejects that idea. Then, he discovers a letter in the baby's clothes which says that he is an orphan and please, take care of him, and he does.	
Learners	ES_WR_B2_20_12_14_ARM	2017	41 / 60	68.3	B2 (upper intermediate)	Female	20	Universidad de Granada	Estudios Ingleses	4º	Spanish	Spanish	Spanish	Spanish	8	12	No	""	""	0	C1	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	Japanese	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	Written	14	14. Chaplin	written_online	20	Outside classroom	Bilingual dictionary (Spanish/English)	"Chaplin comes walking by through the street. When he is near to the camera, some debris hit him. Then, the screen goes black and suddenly appears ""Akward Ass"". Afterwards, he takes out a box of cigaros and fidgets a little and picks one. Shakes it and puts it in his mouth. He then puts his cane on his left arm, takes off his right glove and slowly his left glove. Takes the cigaro that he saved and lits it with the sole of his shoe and smokes. After that, he throws the gloves to the bin and shakes his hands. When he looks to his left, he sees a little baby. Aftet wondering why he is here or why isn't anyone there, picks them. He looks behind him and sees a woman with a trolley and tries to call her. The woman with the trolley enters the building and Chaplin goes where the trolley is.He then drops the baby in the trolley with another baby and says ""Pardon me, you dropped something."" They start arguing and Chaplin takes the baby he picked and leaves. He decides to leave the baby where he encountered it but when he turns back he sees a police officer and takes again the baby. Walking down the street he noticed that his shoes aren't tied. He gives the baby to an old man and ties his shoes and runs away, hiding in a house. <br/> The old man sees the trolley and leaves the baby there again and runs away. Chaplin goes out of his hidden place and faces the police officer. Scared, walks away.  <br/> He walks by the trolley and the woman sees him again, yelling at him. She hits him with the umbrella and Chaplin falls to the floor. He stands up and the woman continues hitting him on the way to the trolley. She then tells him about the baby in the trolley and they start arguing again. The police officer sees them, Chaplin takes the baby and runs and the woman takes her trolley and leaves too. <br/> The police officer stares at Chaplin while he goes away and leaves the scene too. <br/> The next scene, there is Chaplin with the baby and his cane. The cane drops of him. He sits and takes the cane and puts him on his side. He sees a sewer, opens it and thinks about dropping the baby there. He gives up the idea. He tries to caress the baby and the baby bites him. He afterwards encounters a note with the baby, he opens it and reads ""Please love and care for this orphan child"". He looks at the baby with love, smiles, takes his cane and stands up and leaves happily."	
Learners	ES_SP_B2_20_12_14_ARM	2018	41 / 60	68.3	B2 (upper intermediate)	Female	20	Universidad de Granada	Estudios Ingleses	4º	Spanish	Spanish	Spanish	Spanish	8	12	No	""	""	0	C1	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	Japanese	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	Spoken	14	14. Chaplin	spoken_offline_lab	20	Outside classroom	Bilingual dictionary (Spanish/English)	in the first minute of the video we see some debris falling to Chaplin who is walking through the street / and he is discomforted with this / hidden / walks uh some meters more and more debris / fall on to him / so he ends up / 'n' / shouting and insulting the person who is uh who is throwing this things onto him / he smokes from his cigarette / and also takes uh his packet of cigarettes / and lights / another / cigarette then he takes off his / gloves and / throws them into the bin / and afterwards there is this scene when there is a baby / in / the middle of the street / without no one / he takes the baby and when he takes it / uh he sees a woman with / another baby / in / a trolley / and / he / walks into her and gives the kid / to the woman / thinking that she is the mother of that kid that was abandoned in the street / but / she shouts at him and yells at him / 'n' maybe insults him but / as the film  is / doesn't have / voice with a xxx / but he takes the kid the baby who was / abandon / away from the trolley of the mother / and / runs to put it back when / where / the baby was / but there is a police officer so he / takes the baby again / because he will get in trouble because the / the policeman will think that he's abandoning the baby / although he / is not the father / so then he / goes with the baby to the street sees a man / 'n' / acts like he's going to ties / to tie his / shoes / and / taking advantage of the / of what's he's of what he is doing / he gives the baby to the man / and / runs when he can / hide from him / in order to get rid of the baby / continuing with the video / uh Chaplin / walks / away from where he was hidding / and encounters the lady again with trolley and the two kids because the man / put the baby / the abandon baby / in the trolley of the mother so she / with her with her umbrella / hits him / because she thinks that he has put the baby again / in the basket / but / she hasn't / and when the police officer / comes / Chaplin b= takes the the baby / 'n' he goes away / thinking what to do with him / and then when he was walking in the street he drops his cane / by mistake / and crouches to take it but / at the same time he needs to move the baby in order to / take the cane so he sits / takes the cane 'n' / cuddles a little bit the / the baby and discovers that the baby had / uh a note with /  it that said / that it was an orphan so at the end Chaplin discovers that the baby is not / just / the baby of the woman that he encountered but / uh hhh an abandoned baby so the end / it's / very open / altough we can understand or infere that / Chaplin is / going to adopt the baby and take care of him for the rest of his / life	
Learners	ES_SP_B2_20_12_14_JMVC	2017	46 / 60	76.7	B2 (upper intermediate)	Male	20	Universidad de Granada	Estudios Ingleses	4º	Spanish	Spanish	Spanish	Spanish	7	12	Yes	Wales	2017	9	B2	B2 (upper intermediate)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	4.75 / 6	French	B1 (lower intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	Spoken	14	14. Chaplin	spoken_online	10	Outside classroom	Bilingual dictionary (Spanish/English)	Charlie is uh walking to a xxx neighbourhood / when he decided to smoke a cigarette / and he looks down and he discovers a baby it was a baby / who is crying / then he decides to to return him to / his / supposed / mother / and he discovers a woman who is uh passing uh around his baby / in a trolley so / he thinks that he might be his well her her child / he puts the baby in trolley and the woman says that he he wasn't her baby so / he she may Chaplin take care of him again / so / after that Chaplin uh / uh goes towards a new man / who holds the / the child / into his arms and Chaplin runs away / so the old man uh confus= confused and decides to put the uh child / in the same trolley again so when Charlie Chaplin uh uh passed by uh that trolley again and that woman sees him / she hits him with her umbrella and make him to take the / baby back again / so he uh decided finally to uh / left the baby in the same place he found it but a / a policeman / uh see him and sees him and him as uh take care of the baby / so after that uh desperately uh / he is thinking in leaving the baby in the sew= in the sewer of the street of the streets and / when he decides not to do that he discovers a letter / in which uh it is said that / that baby was an orphan and the one who uh found him must take care of him and love him so Chaplin uh decides to to do that and take care of the baby	
Learners	ES_WR_B2_21_13_14_SCL	2018	43 / 60	71.7	B2 (upper intermediate)	Female	21	Universidad de Granada	Traducción e Interpretación	Cuarto curso	Spanish	Spanish	Spanish	Spanish	8	13	Yes	United Kingdom, Ireland	2010, 2011, 2012, 2015, 2016	12	Preliminary (PET)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	German, Portuguese	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	Written	14	14. Chaplin	written_online	5	Outside classroom	""	"Charles Chaplin was walking when he found a baby on the street. At the beginning, he did not know what to do with him so he gave him to a mother who had another baby but she did not want him. Secondly, a policeman saw him leaving the baby so he gave him to a homeless but this man put the baby again in the mother's pram. At the same time, Charles was walking overthere and this mum thought that he did it, so she hit him with her umbrella. Finally, he took the baby and saw a note saying ""Love him and take care of this orphan baby"" and he tried to do it."	
Learners	ES_WR_B2_21_15_14_MMM	2020	41 / 60	68.3	B2 (upper intermediate)	Female	21	Universidad de Granada	Turismo	Cuarto	Spanish	Spanish	Spanish	Spanish	6	15	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	3 / 6	German	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	Written	14	14. Chaplin	written_online	15	Outside classroom	Bilingual dictionary (Spanish/English)	Charles Chaplin is having a walk when he finds an abandoned baby. He takes him and he sees a lady with another baby in a pushchair and when she was distracted looking for something, Charles puts the baby on the pushchair but the lady notice it and she gets mad. Then Charles takes him again and tries to put him back where he found him but a policeman sees it and Charles takes the baby again and leaves. Charles finds an old man and gives the baby to him. The old man finds the lady with her pushchair alone and puts the baby there, then he leaves. Suddenly, Charles appears in that moment and the lady sees him and the baby in the pushchair again, and gets mad with Charles. Once again, Charles takes him and leaves with the baby. He sits on a curb with the baby in arms and then he sees that the baby has a note and reads it. In the note was written: “Please,  love and care for this orphan child”. He decides to keep it.	
Learners	ES_WR_B2_21_16_14_HMGM	2018	40 / 60	66.7	B2 (upper intermediate)	Female	21	Universidad de Granada	Traducción e Interpretación	Cuarto	Spanish	Spanish	Spanish	Spanish	5	16	Yes	United Kingdom	2012	1	PET (b1)	C1 (lower advanced)	C2 (upper advanced)	C2 (upper advanced)	C2 (upper advanced)	5.75 / 6	French	B2 (upper intermediate)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	Written	14	14. Chaplin	written_online	""	Outside classroom	""	This is a scene of the film The Kid by Charles Chaplin. The scene is about Chaplin that, while he is smoking on the street, he finds a baby lying on the floor. He might have been abandoned. Chaplin decides that he has to find a place for the baby and therefore, he starts thinking what to do. Suddenly, he sees a woman that is carrying her own baby on a trolley. Chaplin thinks that the baby is hers or that maybe she could take care of him. However, when Chaplin puts the baby in the trolley, the woman shouts at him as the baby is not hers. Because of that, Chaplin decides to put the baby again on the place where he found him but, a police officer warns Chaplin that he cannot abandone a baby, as if he or she was his own child. Chaplin takes the baby again on his arms and starts walking on the street. He sees another man and Chaplin gives the baby to him. This aforementioned man sees the trolley of the prior woman again. When the woman realizes that the baby is again on the trolley, she gives the baby to Chaplin as if it was him the one who put the baby there. As Chaplin do not get to find a place for the baby, he decides to take a rest to think and he sits on the street with the baby on his arms. At that moment, he finds a note from the actual mother of the baby, saying that please take care of the child as he was yours. As a consequence, Chaplin decides to adopt the baby.	
Learners	ES_WR_B2_21_13_14_JGG	2018	46 / 60	76.7	B2 (upper intermediate)	Male	21	Universidad de Granada	Estudios Ingleses	3º	Spanish	Spanish	Spanish	Spanish	6	13	Yes	England	2014	1	Advanced (C1)	C1 (lower advanced)	C1 (lower advanced)	C2 (upper advanced)	B2 (upper intermediate)	5 / 6	Chinese	B1 (lower intermediate)	C1 (lower advanced)	C1 (lower advanced)	B2 (upper intermediate)	Written	14	14. Chaplin	written_online	2	Outside classroom	""	In this video, a man is walking in the streets when he suddenly encounters a small tiny baby, who has been abandoned on the street floor. Sarcastically, he asks a woman passing by to take care of the creature, and he also hands the baby to an old man who was walking along. Finding that nobody would take care of the poor orphan child, the sir realises that he is the only one that can take care of the creature.	
Learners	ES_WR_B2_21_12_14_JCM	2018	45 / 60	75	B2 (upper intermediate)	Female	21	Universidad de Granada	Estudios Ingleses	4º	Spanish	Spanish	Spanish	Spanish	9	12	Yes	England	2016, 2017	9	First Certificate (B2)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	French	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	Written	14	14. Chaplin	written_online	3	Outside classroom	""	Chaplin walks down the street, smoking a cigarett when suddenly something lands on top of him. After that, he lights up another cigarett and he sees a baby on the floor. He picks him up and gives him to a lady with a stroller, assuming that he is hers. The lady, angry, gives him back to Chaplin that tries to fool another man in order to make him keep the baby. But the man puts the baby again in the stroller of the lady, that thinks it was Chaplin again the one who did it. She hits him with her umbrella and tells the policeman. Chaplin picks him up once again and sits with him in his arms in the Street. He finds in the baby's clothes a note that says to take care of him. He smiles to the baby and leaves.	
Learners	ES_WR_B2_21_13_14_PMV	2018	44 / 60	73.3	B2 (upper intermediate)	Female	21	Universidad de Granada	Traducción e Interpretación	4º curso	Spanish	Spanish	Spanish	Spanish	8	13	Yes	USA, United Kingdom, Ireland	2011, 2013, 2015, 2016	12	C1	C1 (lower advanced)	C2 (upper advanced)	C2 (upper advanced)	C1 (lower advanced)	5.5 / 6	Chinese	B1 (lower intermediate)	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	Written	14	14. Chaplin	written_online	7	Outside classroom	""	This is a story in black and white in which you can see the main character, Charles Chaplin, walking in the street and smoking. Suddenly he finds a baby and he tries to return it to his mother. He sees a woman passing by with a trolley so he tries to drop it in the trolley. The woman tells him the baby is not hers and Charles tries to put him back where he found it. The police sees him so he tries to give it to a man that is also passing by. The baby ends up with him again, he finds a note saying to take care and love that orphan child so he keeps it with a smile in his face.	
Learners	ES_WR_B2_21_13_14_RMC	2018	43 / 60	71.7	B2 (upper intermediate)	Female	21	Universidad de Granada	Traducción e Interpretación	4º	Spanish	Spanish	Spanish	Spanish	8	13	No	""	""	0	First Certificate (B2)	B2 (upper intermediate)	C1 (lower advanced)	C1 (lower advanced)	B2 (upper intermediate)	4.5 / 6	French	A2 (upper beginner)	B1 (lower intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	Written	14	14. Chaplin	written_online	5	Outside classroom	""	The main character is walking in the street. A street where people drop off things from the windows. Then he stopped because he wanted to take a cigarette from his cigarette box. He was smoking when he realized that a baby was on the ground. He takes the baby and firstly, he thought that the baby was the child of a woman that was passing by. Then, he puts the baby in the pram the woman was carrying with another baby. When the woman saw what was happening, told him that the baby wasn't hers. The man took the baby again and tried to give the baby to another man that was on the street and run away, but that man did the same as him in the first place: he put the baby in the same pram of the same woman. Finally, the woman gave the baby to the first man again (beating him first with her umbrella) and the man, in order not to have problems with the authorities, took the baby again. He found a note with a message written. The message said something like: please love and care for this orphen child. He smiled and hugged the baby.	
Learners	ES_SP_B2_21_16_14_HMGM	2018	40 / 60	66.7	B2 (upper intermediate)	Female	21	Universidad de Granada	Traducción e Interpretación	Cuarto	Spanish	Spanish	Spanish	Spanish	5	16	Yes	United Kingdom	2012	1	PET (b1)	C1 (lower advanced)	C2 (upper advanced)	C2 (upper advanced)	C2 (upper advanced)	5.75 / 6	French	B2 (upper intermediate)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	Spoken	14	14. Chaplin	spoken_offline_lab	""	Outside classroom	""	this is uh an scene of the film the kid of Charles Chaplin / uh it is about Charles Chaplin in the middle of the street / while he's smoking / he finds a baby uh on the floor that might be abandoned by / uh their parents / uh Charles Chaplin decides to / to take him and to find him a place / uh first of all he sees a mother with another baby / and he thinks that / it's uh hers so he decides to give it to her / uh the mother says no to him / so uh he ha= he has to take it again and uh he uh put the baby again on the floor / uh at this time uh a police offir= officer appears / and uh / warned Charles Chaplin that he that he can't do that he cannot put the baby on the floor and abandoned him / and he has to take it to take him again / uh while while he is walking uh on the street with the baby he sees another man and he / gives the baby to him / but this man this man uh put the baby again in the with the / with the baby of the other mo= of the previous mother that I mention / uh so uh again this mother says no this child is not mine so he she gives it again to Charles Chaplin / uh who then uh sits on the floor with the baby and finds a letter / with uh with uh / in which the mother / uh has written that please take care about care with care this baby uh as i= as he if / uh / he was yours so finally Charles Chaplin decides to / keep the baby to him and to adopt him	
Learners	ES_SP_B2_21_13_14_RMC	2018	43 / 60	71.7	B2 (upper intermediate)	Female	21	Universidad de Granada	Traducción e Interpretación	4º	Spanish	Spanish	Spanish	Spanish	8	13	No	""	""	0	First Certificate (B2)	B2 (upper intermediate)	C1 (lower advanced)	C1 (lower advanced)	B2 (upper intermediate)	4.5 / 6	French	A2 (upper beginner)	B1 (lower intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	Spoken	14	14. Chaplin	spoken_offline_lab	5	Outside classroom	""	there is a man walking in the street / and some people are throwing garbage and / some other things / through the window so sometimes he has to stop / to uh not to be / beaten with this objects / so hhh he stops / and / takes a cigarette / uh from his cigarette box / and / he removes his gloves to light it / uh when he is smoking / uh he realizes that there is a baby / on the ground / and he takes the baby / then uh he sees that there is a / mother with his child / and she's carrying a pram / so / he puts the baby that he has found on the ground / in that pram with the other baby / then the mom yells at him because the baby isn't hers / and he takes the baby again with him / he was going to put him to put uh the baby on the ground again but he realizes that / he has a policeman uh / near him / so he doesn't do that / uh then he keeps walking in the street / and he finds a a man / wa= uh so he gives the baby uh to this man / with the excuse that uh he was going to tie / his shoes / but uh he runs away without the baby / the second man puts uh the baby in the previous pram / because he finds he finds uh he finds / finds sorry this pram again / 'n' he walk away also / but the first man is passing by again / and the mom sees that the baby is again in / her pram with her baby / so he takes an umbrella / and beat and and she beats the / the first man because she thought / that uh he put / the baby again in the pram / so the man takes the baby again from the pram because there was a policeman there / and he keeps walking in the street he sits in the street with the baby in his arms / and he realizes that there is a note / uh that says / uh please love and take care for this orphan child / so the man smiles at the baby and walks away	
Learners	ES_SP_B2_21_13_14_SCL	2018	43 / 60	71.7	B2 (upper intermediate)	Female	21	Universidad de Granada	Traducción e Interpretación	Cuarto curso	Spanish	Spanish	Spanish	Spanish	8	13	Yes	United Kingdom, Ireland	2010, 2011, 2012, 2015, 2016	12	Preliminary (PET)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	German, Portuguese	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	Spoken	14	14. Chaplin	spoken_offline_lab	5	Outside classroom	""	ok so in the video uh you can see Charles Chaplin uh / walking around the streets / and smoking / and suddenly he finds a baby / 'n' 'n' he also sees a woman with a trolley / so he thinks / uh the baby is uh it's hers / so he goes and put it in trolley / and then the woman tell him tells him it's not / he uh her baby / uh so he tries to put it back uh in the street / but then a police / see him and / and the police thinks uh it's Charles baby and he's trying to abandon uh / the baby so / so he has to take it back / uh then uh Charles see a / hhh a man passing by uh so he he tries to / to fool him 'n' / 'n' to give him the baby while he / he uh / he tries to distract him / uh so the man uh when he sees that Charles has disappeared / he pulls uh put it back uh in the trolley of the same woman / uh Charles uh tried to to put the baby / uh when the woman uh see the sees the baby again in in the trolley uh she thinks that / that Charles uh / put it there / so she finds him and and hit him / so at the end uh Charles end up with the with the baby uh sitting in the in the street / 'n' / 'n' it seems like uh he starts like the baby so / so he keeps / the baby	
Learners	ES_SP_B2_21_13_14_PMV	2018	44 / 60	73.3	B2 (upper intermediate)	Female	21	Universidad de Granada	Traducción e Interpretación	4º curso	Spanish	Spanish	Spanish	Spanish	8	13	Yes	USA, United Kingdom, Ireland	2011, 2013, 2015, 2016	12	C1	C1 (lower advanced)	C2 (upper advanced)	C2 (upper advanced)	C1 (lower advanced)	5.5 / 6	Chinese	B1 (lower intermediate)	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	Spoken	14	14. Chaplin	spoken_offline_lab	7	Outside classroom	""	uh Chaplin is walking / uh on the street and he is smoking / uh then he picks / picks up another cigarette / and uh suddenly he saw a baby / so he didn't know what to do with him / so he saw a mother with a pram / and he tried to put the baby / uh in the pram / but the mother uh saw him / and they had an argument / uh he took the baby again / and he saw a policeman and again he didn't know what to do with the baby / uh so he gave him uh to a homeless man / uh this man / puts the baby uh again in the pram / uh the mother saw the baby so he thought uh sorry so she thought / that Chaplin puts the baby in the pram so she started to run 'n' / hits him with the with an umbrella / and uh Chaplin had the baby again / and uh so he sat on on the street 'n' saw a note / and this note uh said that uh this baby is an orphan / uh baby and uh the note said uh that uh try to love xxx him	
Learners	ES_SP_B2_21_15_14_MMM	2020	41 / 60	68.3	B2 (upper intermediate)	Female	21	Universidad de Granada	Turismo	Cuarto	Spanish	Spanish	Spanish	Spanish	6	15	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	3 / 6	German	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	Spoken	14	14. Chaplin	spoken_offline_lab_googlemeet	75	Outside classroom	Bilingual dictionary (Spanish/English)	hello my name is / Miriam Marín Moreno and I am going to talk about / uh Charles Chaplin video / hhh uh Charles Chaplin is having a walk when he's find an abandonated baby / he takes him and he sees a lady with another baby / in a pushchair / and when she was distracted / uh looking for something / hhh Charles puts the baby on the pushchair but the lady notices and she get mad / hhh then Charles take him again and tries to put him back where he is found / but / a policeman sees and Charles take de baby again and leave / hhh / Charles find an old man and give the baby to him / hhh then the old man finds the lady with her pushchair hhh alone and puts the baby there / hhh uh then he leave / hhh uh Charles appears in that's moment / and the lady xxx him / and the baby in the pushchair hhh again hhh and gets mad with Charles / hhh uh once again Charles take him and then leave with the baby / he sits on the floor / with the baby in his arm and thens he sees that the baby has a note / and reads / in the note / was written uh hhh please love and care for the orphan child / hhh then / Charles decided to keep xxx / to keep it sorry hhh	
Learners	ES_SP_B2_21_12_14_JCM	2018	45 / 60	75	B2 (upper intermediate)	Female	21	Universidad de Granada	Estudios Ingleses	4º	Spanish	Spanish	Spanish	Spanish	9	12	Yes	England	2016, 2017	9	First Certificate (B2)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	French	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	Spoken	14	14. Chaplin	spoken_offline_lab	3	Outside classroom	""	ok so / uh Chaplin is uh walking down the street / uh while he's smoking / uh / and suddenly something uh lands on top of him / uh he gets mad / uh / he's briefly stays there and uh picks up uh hhh seems like a cigarette and uh / starts uh he lights it u= up and starts smoking again / uh / then he uh continues walking / uh 'n' suddenly he sees a a baby crying on the street / uh / he takes a look / 'n' looks upstairs / uh looks up sorry / and uh he picks him up / uh / well he doesn't understand what is going on / and he sees a lady / that is uh / hhh pushing a baby bag / and he leaves him there / and well the woman gets mad / uh because it's not uh her baby / uh and he and she tells him to / uh to pick him up again and / and take him with him take him with with Chaplin / uh / then / he Chaplin leaves the baby again on the street / and he's surprised by a police officer / uh so he / picks the baby / up again / and uh starts walking / again uh when he / meets a man / and he / uh leaves the baby with him / so the the man starts chasing him / uh / until these other mend uh finds the as well of the baby bag of the lady / uh and leaves the baby there / uh so / when the lady gets out of a place / she sees it and she sees Chaplin / uh passing by / so she starts uh hitting him with her umbrella / uh / so he has to pick the baby / up again / uh and / and the lady uh / advices the policeman / the police officer / uh so Chaplin finally takes the baby with him / and uh / he sits uh on the pavement / thinks briefly about leaving the baby on a / street hole kind of / uh / but he looks at him and / uh discovers a / paper that the baby / has with him / uh / that says uh to take care of him / uh and love him / so / Chaplin looks at the baby / uh 'n' hugs him / 'n' goes and leaves / that's it	
Learners	ES_SP_B2_21_13_14_JGG	2018	46 / 60	76.7	B2 (upper intermediate)	Male	21	Universidad de Granada	Estudios Ingleses	3º	Spanish	Spanish	Spanish	Spanish	6	13	Yes	England	2014	1	Advanced (C1)	C1 (lower advanced)	C1 (lower advanced)	C2 (upper advanced)	B2 (upper intermediate)	5 / 6	Chinese	B1 (lower intermediate)	C1 (lower advanced)	C1 (lower advanced)	B2 (upper intermediate)	Spoken	14	14. Chaplin	spoken_offline_lab	2	Outside classroom	""	I'm going to talk about / a video is a short story about Charles Chaplin / called the kid / in this story / Charles Chaplin is walking on / by the street on the street 'n' he finds a a small child / that it's abandoned and is laying on the floor / unfortunately / the child is orphan / but Chaplin / pretends / that is not uh / and gives it to a woman that is carrying another baby / in that place he also finds / a man and gives the baby to him / like hey take care of him because / it's supposed to be yours / in a funny way / but in the end / nobody wants the baby because / they have / not obligation to take care of that baby / so it's Charles Chaplin who has to / to take care of him and then / when he's sitting on the floor / he suddenly realizes / that the baby has a note / on its clothes / and / he opens the the note / and it says something like / please / love and care of the child / of this orphan child / so / Charles Chaplin who / who wanted / to get rid of the the baby / suddenly starts to / to smile to the baby / and he's supposed now to take care of him / as it's an orphan kid who has not a place where to live / who has not / a new resources to / to keep on living / alone of course / as he's a kid / so he goes / the Charldes Chaplin goes / with the kid on his arms	
Learners	ES_WR_B2_22_15_14_CRF	2018	47 / 60	78.3	B2 (upper intermediate)	Female	22	Universidad de Granada	Estudios Ingleses	Cuarto	Spanish	Spanish	Spanish	Spanish	22	15	Yes	Ireland	2015	9	B1	B2 (upper intermediate)	B2 (upper intermediate)	C1 (lower advanced)	B2 (upper intermediate)	4.25 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	10	Inside classroom	Bilingual dictionary (Spanish/English)	Charles Chaplin, walking along the alley, dodges the rubble thrown from the windows. When he hears a baby crying, he looks up at the buildings as if the child had been also thrown out from the windows. Them, he takes the baby and tries to leave him with an old man, but the man refuses to take him. Immediately, he puts the baby with another baby in a carriage, but the mother does not want two babies. Finally, he sits with the baby in a passage and he finds a note left in the baby's clothes, “please care for this orphan child.” He looks at the baby fondly and takes him.	
