Subcorpus	Filename	Year data collection	Placement test score (raw)	Placement test score (%)	Proficiency	Sex	Age	School/University/Institution	Major	Year at university/school	L1	Father's native language	Mother's native language	Languages spoken at home	Age of exposure to English	Years studying English	Stay abroad in English speaking country (>= 1 month)	Stay abroad (where)	Stay abroad (when)	Stay abroad (months)	Language certificates (type and level)	Proficiency (self-assessment) speaking	Proficiency (self-assessment) listening	Proficiency (self-assessment) reading	Proficiency (self-assessment) writing	Proficiency (self-assessment)	Additional foreign language(s)	Proficiency (self-assessment) in additional language speaking	Proficiency (self-assessment) in additional language listening	Proficiency (self-assessment) in additional language reading	Proficiency (self-assessment) in additional language writing	Medium	Task number	Task title	Writing/audio details	Minutes taken to complete the task	Where the task was done	Resources used	Text	Original text
Learners	DE_WR_C2_22_13_14_LF	2019	57 / 60	95	C2 (upper advanced)	Female	22	Universität Bremen	English-Speaking Cultures	""	German	German	German	German	9	13	No	""	""	0	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	35	Outside classroom	Bilingual dictionary (German/English), Monolingual dictionary (Spanish)	"A man who is smoking a cigar walks along an alleyway, dodging what looks like bricks being thrown out of a window. He takes out his walking stick and bends it a few times in his hands. While he is momentarily distracted, he gets hit by something that was being thrown out of a window, which causes him to drop his cigar. He then proceeds to take out his box of cigars and, after taking off his gloves, lightens another one with the sole of his shoe. After that he throws his gloves in a trash can. That is when he spots an abandoned baby lying behind another trash can. He picks it up and looks around to see who it might belong to and spots a woman with a pram. He hurries over to her and puts the baby in her pram. She gets angry and makes him understand that it isn't hers. He takes the baby out of the pram again and she scuttles away. He walks back to where he found the baby and puts it back down behind the trash can. However, when he realises that a police officer saw him doing so, he picks it back up and hurries away. Then he walks past an elderly man with a walking stick and tricks him into holding the baby while he pretends to tie his shoelaces and runs away. The elderly man hurries after him but can't find him. Instead, he sees a pram with another baby already in it, proceeds to put the baby in it, too, and walks away unnoticed. It turns out, the pram belongs to the woman from earlier, who recognises the baby. By chance, the protagonist walks past her in that moment, not noticing her or the baby. She runs after him and proceeds to beat him with her umbrella while dragging him back to the pram in order for him to take the baby back. The commotion attracts the police officer from earlier causing him to take the baby back and hurry away. Resigned, he sits down on the kerbside and holds the baby in his arm. That is when he finds a note in its blanket which reads ""Please love and care for this orphan child"". He looks at the baby, smiles at it, holds it closer and walks away."	
Learners	DE_WR_C2_22_14_14_MH	2019	57 / 60	95	C2 (upper advanced)	Female	22	Universität Bremen	Zwei-Fächer-Bachelor; Lehramtsoption Gy/O	English-Speaking Cultures / Frankoromanistik	German	German	German	German	8	14	Yes	USA	2015-2016	16	""	C2 (upper advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5.25 / 6	French	B2 (upper intermediate)	C1 (lower advanced)	B2 (upper intermediate)	B2 (upper intermediate)	Written	14	14. Chaplin	written_online	30	Outside classroom	Bilingual dictionary (German/English)	"The video begins with a scene of Charlie Chaplin, walking down an alley, smoking a cigarette. He gets hit by trash falling down from a window above, which makes him lose his cigarette. Thus, he gets a new cigarette out of a metal tin from his pocket. Suddenly, he finds a crying baby on the dirty floor, bundled up in blankets. He looks around, wondering where it came from. He then picks it up and sees a lady with a baby carriage with another baby in it, walking by. Charlie assumes that the baby is probably hers, approaches her and puts the found baby in the baby carriage. The Lady seems outraged and they start arguing. Apparently it is not her baby so Charlie takes it out of the baby carriage, the lady leaves and he puts it back on the floor where he found it. But then a police officer comes walking by, so Charlie is forced to pick the baby back up. He walks around a corner where he sees an older man with a walking stick. Charlie hands him the baby, quickly runs away and hides in a garage. The older man finds the parked baby carriage from the lady from before, who seems to be in a store at that time, and like Charlie before he puts the baby into the carriage and walks away. Charlie comes out of his hideout and walks down the street where the lady comes out of the store. She sees the strange baby in her baby carriage and sees Charlie walking by. She gets very upset, runs after him and beats him with an umbrella, dragging him back to the baby carriage. They start discussing once more, the police officer comes by and as the lady starts to explain the situation, Charlie gives in and once againg takes the baby with him. Not knowing what else to do, he sits down on the sidewalk and for a second he considers putting the baby into the sewer. He then takes a closer look at the baby and, getting a papercut on his finger, he finds a note between the baby's blankets. It says ""Please love and care for this orphan child"", so Charlie takes another look at the baby, starts smiling and talking to it and it seems like he finally accepts to keep it. Together with the baby he stands up and walks away."	
Learners	DE_WR_C2_22_15_14_IP	2019	59 / 60	98.3	C2 (upper advanced)	Female	22	Universität Bremen	Bachelor of Arts	Hispanistik, English-Speaking Cultures	German	German	German	German	7	15	No	""	""	0	""	C1 (lower advanced)	C2 (upper advanced)	C2 (upper advanced)	C1 (lower advanced)	5.5 / 6	Spanish	B2 (upper intermediate)	B2 (upper intermediate)	C1 (lower advanced)	C1 (lower advanced)	Written	14	14. Chaplin	written_online	30	Outside classroom	Monolingual dictionary (Spanish)	Chaplin is walking down the street smoking a cigar while garbage is being thrown out of the windows. Some of the garbage hits his cigar which causes him to light up a new one. As he throws away his worn down gloves, he notices a baby on the floor next to garbage bin and picks it up. While he wonders where it came from, a mother is passing and he puts the child into her pram, thinking that it must be hers. Since he is mistaken she starts protesting and thus Chaplin attempts to return the baby to where he found it. However, he is caught by a police officer and is forced to pick the baby up again. Then he tries to trick a passer-by into holding the baby and runs into hiding. The man follows him but can only find the woman's pram where he leaves the baby. Chaplin comes out of hiding and walks away but the woman, who has already noticed the baby in her pram, sees him and starts beating him with her umbrella. Again, the police officer arrives and Chaplin has to run off with the baby. In another street, he drops his cane and has to sit down to pick it up. For a moment he considers dropping it into the sewers but then takes a closer look at the child. He finds a note that asks the finder to care for the child since it is an orphan. In the end, Chaplin gets up again and decides to take the baby with him.	
Learners	DE_WR_C2_22_11_14_AH	2019	59 / 60	98.3	C2 (upper advanced)	Unknown	22	Universität Bremen	English-Speaking Cultures	""	German	German	German	German	11	11	Yes	England	2011, 2012, 2013, 2014	2	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	French	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	Written	14	14. Chaplin	written_online	35	Outside classroom	""	"The video clip begins with Charlie Chaplin walking into an alleyway, where he is hit with a bunch of scraps falling from the sky, knocking his cigar out of his hand. After lighting another using the sole of his shoe, he throws away his gloves and turns to discover an abandoned infant on the ground. In search of their guardian, he picks up the child and sees a woman walking by. He attempts to drop the baby in her pram only to be turned away, and picks up the woman's own child first before retrieving the lost one. As he returns to the alley to put the baby back where he found it, a policeman positions himself behind him, upon whose discovery he recovers the child. Turning a corner, he happens upon another man to whom he hands the bundle. In his escape, he is pursued by the old man, who places the baby in a pram standing in front of a shop. Just as the mother leaves the building, Chaplin walks past and she beats him with an umbrella. While she drags him back to the baby, the policeman arrives at the scene and Chaplin is forced to take the child back. He sits down on the curb and considers leaving it in the gutter for a short time, but ultimately lets the lid fall shut. As he is regarding the baby, he gets bitten and discovers a note on the child's body, which reads ""Please love and care for this orphan child"". Chaplin laughs happily and leaves with the infant in his arms."	
Learners	DE_SP_C2_22_14_14_MH	2019	57 / 60	95	C2 (upper advanced)	Female	22	Universität Bremen	Zwei-Fächer-Bachelor; Lehramtsoption Gy/O	English-Speaking Cultures / Frankoromanistik	German	German	German	German	8	14	Yes	USA	2015-2016	16	""	C2 (upper advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5.25 / 6	French	B2 (upper intermediate)	C1 (lower advanced)	B2 (upper intermediate)	B2 (upper intermediate)	Spoken	14	14. Chaplin	spoken_offline_lab	""	""	""	ok so in this videoclip uh Charlie Chaplin is walking down an alley uh when he gets hit by thrash that somebody seems to be throwing down from a window and this thrash seems to extinguish his cigarette so he needs to light a new cigarette and he gets a a new cigarette out of his pocket and then uh he discovers a baby laying on the floor bundled up in blankets and uh hhh he goes to see where it comes from ‘n’ he picks it up and is wondering where the baby came from ‘n’ then he sees uh a woman walking by with a baby carriage so it seems like he assumes that the baby must’ve come from her so he quickly runs up to her and puts the baby into the baby carriage uh and there’s already another baby inside of the baby carriage and uh then the woman uh comes back or sees that and she obviously seems to be uh angry about it or she it obviously isn’t her baby so she gives the baby back to Charlie hhh and she leaves and then uh Charlie doesn’t seem to know what else to do so he goes back to where he found the baby ‘n’ puts it back on the ground but then a police officer comes walking by and uh hhh so he is kind of so Charlie is kind of forced to pick the baby back up ‘n’ goes somewhere else and then uh he takes the baby ‘n’ walks around the corner where he sees an old man walking uh hhh so it seems like he asks the old man to hold the baby for a second when he tries to or pretends to tie his shoe uh hhh and then when the old man holds the baby Charlie quickly runs away ‘n’ hides in a garage uh hhh and so then the old man doesn’t really know what to do with baby so he walks around the corner and I think he sees the baby carriage or he sees a baby carriage in front of a store hhh and uh so he walks up to this baby carriage ‘n’ puts the baby inside of this baby carriage again uh and then the lady from before comes out of the store ‘n’ sees the baby but doesn’t know where it came from and meanwhile uh hhh Charlie came out of his uh hideout and sees the police officer again so he walks around the corner and is walking down the street where the old man had put the baby inside the baby carriage of the lady from before uh so the lady sees Charlie and thinks once again that he has put the baby into the baby carriage so she runs after him and drags him back ‘n’ starts to beat him with her umbrella and they start fighting or getting into an argument or discussing again uh hhh and so once again the police officer comes walking by and so when the lady uh starts to explain the situation to the police officer uh Charlie finally takes the baby ‘n’ walks away and again it seems like he doesn’t know what to do so he sits down on uh on the sidewalk and seems to uh think about what to do and  then there is a a sewer next to him and he opens the sewer and it seems like he is considering to put the baby into the sewer but then he closes it and takes another closer look at the baby and uh hhh then he seems to hurt his finger somewhere in the blankets of the baby and he finds a message between the blankets uh and the message is a piece of a paper and it says uh please take care please love ‘n’ care for this orphan child or something like that and so uh hhh that seems to change his mind and he takes a closer look at the baby and then finally starts smiling at it and t= talking to it and it seems like uh he has finally decided to uh yeah to be ok with it ‘n’ to take care of the baby so uh he takes it he stands up with the baby and walks away with it together	
Learners	DE_SP_C2_22_15_14_IP	2019	59 / 60	98.3	C2 (upper advanced)	Female	22	Universität Bremen	Bachelor of Arts	Hispanistik, English-Speaking Cultures	German	German	German	German	7	15	No	""	""	0	""	C1 (lower advanced)	C2 (upper advanced)	C2 (upper advanced)	C1 (lower advanced)	5.5 / 6	Spanish	B2 (upper intermediate)	B2 (upper intermediate)	C1 (lower advanced)	C1 (lower advanced)	Spoken	14	14. Chaplin	spoken_offline_lab	30	Outside classroom	Monolingual dictionary (Spanish)	ok so Charlie walks down the street and uh smoking his cigar and he drops it because he is being hit by what looks like garbage being thrown out of a window and while he tries to light the cigar up again he finds a baby lying right next to the garbage bins he picks it up and right at that moment a woman with a pram ‘n’ a small child inside is passing and he thinks the child belongs to her so he puts it in the pram while she is looking away she of course is not the mother and she forces him to take the baby with him again so he decides to put it back where he found it uh but is caught by a p= by a police officer who of course demands that he takes the baby again uh he goes into the next street and there’s a man with a walking stick and he  tricks him into holding the baby by pretending to tie his shoes and then running off uh now the man is stuck with the baby and he finds the same pram from before and while the woman is inside the shop he puts the baby into the pram and then walks up and as the woman uh exits the shop again she sees Charlie ‘n’ of course the false baby inside the pram ‘n’ of course thinks that he puts it in the pram again ‘n’ starts beating him up with her umbrella uh ‘n’ then after an argument also involving a police officer Charlie is again stuck with the baby so he walks off ‘n’ after a while he drops his cane ‘n’ has to sit down to pick it up ‘n’ then after considering  throwing the baby into the gutter for a few seconds he starts to examine it ‘n’ finds a small piece of paper inside the blanket which says uh something about the child being an orphan and that he should love ‘n’ care for it ‘n’ so he has a change of heart ‘n’ then decides to leave with the baby and not putting it away	
Learners	DE_SP_C2_22_11_14_AH	2019	59 / 60	98.3	C2 (upper advanced)	Unknown	22	Universität Bremen	English-Speaking Cultures	""	German	German	German	German	11	11	Yes	England	2011, 2012, 2013, 2014	2	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	French	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	Spoken	14	14. Chaplin	spoken_offline_lab	35	Outside classroom	""	uh Charlie Chaplin walks into an alleyway uh and he gets hit by some debris and and he lights a cigarette or cigar and as he glances down he sees a baby which has probably been abandoned and he looks around uh whether there’s someone around maybe and he takes the baby then uh sees there’s a mother walking by with a pram and as the mother leaves behind the pram to go somewhere he puts the baby in the pram next to another baby ‘n’ the mother comes back and she is enraged and angry and tells him to take back the baby probably and he does finally and as he goes to put the baby back in the alley there’s a policeman and so he can’t put the baby back where he found it and he walks around the corner and there’s an old man with a cane and he hands the baby to the man and runs away ‘n’ hides and then the old man uh walks away and sees that same pram standing in front of a store and puts the baby inside as well and then Charlie Chaplin comes out of his hiding place ‘n’ sees the policeman and hastily walks away and the policeman follows him and Charlie Chaplin walks pass that same pram again and uh just as the mother comes outside and sees Charlie Chaplin and the second baby in the pram and yells at him probably to take the baby out again and as the policeman arrives he does and walks uh to sit on the sidewalk and he opens a hatch and probably thinks about like putting the baby inside and then he finds a note on the baby which says love ‘n’ care for this orphan child or something like that and he gets up and walks away with the baby	
Learners	DE_SP_C2_22_13_14_LF	2019	57 / 60	95	C2 (upper advanced)	Female	22	Universität Bremen	English-Speaking Cultures	""	German	German	German	German	9	13	No	""	""	0	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	""	""	""	""	""	Spoken	14	14. Chaplin	spoken_offline_lab	35	Outside classroom	Bilingual dictionary (German/English), Monolingual dictionary (Spanish)	uh so in the beginning you can see a man walking along an alley way uh dogging uh I don’t know something like that looks like a bricks being thrown out of a window uh and uh he finally gets hit with something and after that he decides to light a cigar and uh after that he finds a baby lying behind some trash cans uh he picks it up and uh looks around ‘n’ sees a woman uh with a pram and uh decides that it must be her baby ‘n’ puts it into her pram and she gets angry ‘n’ tells him no it’s not my baby uh and he then uh decides to just put the baby back to where he found it uh but runs into a police officer and uh then picks it back up and uh / walks around with it and uh find and comes across an old man and  tricks him into holding the baby ‘n’ then runs away uh the old man follows him but can’t find him and then the old man sees the pram outside of a shop and just puts the baby in that pram and the man from before uh comes out of his hiding place and uh walks by the pram ‘n’ the woman uh notices him ‘n’ sees that the baby is back in her pram and uh she runs after him ‘n’ beats him with her umbrella and uh basically uh wants him to take the baby back uh and he only does so when the police officer from before uh comes back and uh then he picks the baby back up and walks away and uh sits down somewhere on the pavement ‘n’ finds a letter uh that tells him that this is an orphan baby and to please love ‘n’ care for it and uh then he just holds it and that’s it	
Learners	DE_WR_C2_23_17_14_JH	2019	56 / 60	93.3	C2 (upper advanced)	Male	23	Universität Bremen	Bachelor mit Lehramtsoption	ESC und Politikwissenschaft	German	German	German	German	6	17	No	""	""	0	""	B2 (upper intermediate)	C1 (lower advanced)	C2 (upper advanced)	C1 (lower advanced)	5 / 6	Russian	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	Written	14	14. Chaplin	written_online	12	Outside classroom	""	In the video, Chaplin walks through a run-down neighbourhood, where he stumbles upon a baby laying on the ground. He assumes the baby was lost by a woman who walks past him with a baby carriage. His attempt to return the child is futile however, as the woman vehemently states that this is not her child. Afterwards he tries to get rid of the baby. He wants to leave the child in the alley, but is stopped by a police officer. His next attempt appears succesful at first. Chaplin hands the baby to an elderly man before quickly running away.  However, the elderly man proceeds to do exactly what Chaplin tried at first. He puts the baby in the baby carriage of the woman we saw earlier. She notices this when Chaplin walks past her, assuming this was his doing. She beats him up und returns the baby to him. Annoyed, he sits down on the sidewalk, where he is tempted to throw the baby into the drain for a second. He hesitates and finds a letter under the childs wrap. It states that the baby is an orphan and asks for someone to love and care for the child. This moves Chaplin and he takes the baby with him with a smile on his face.	
Learners	DE_SP_C2_23_17_14_JH	2019	56 / 60	93.3	C2 (upper advanced)	Male	23	Universität Bremen	Bachelor mit Lehramtsoption	ESC und Politikwissenschaft	German	German	German	German	6	17	No	""	""	0	""	B2 (upper intermediate)	C1 (lower advanced)	C2 (upper advanced)	C1 (lower advanced)	5 / 6	Russian	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	Spoken	14	14. Chaplin	spoken_offline_lab	12	Outside classroom	""	ok so the video is about a man walking through an alley minding his own business when when he finds a / small child lying on the ground just uh lying there in the corner he picks it up pick picks the child up and assumes that it’s from a lady who’s uh walking around with another baby so he tries to hhh uh hand the baby over to her assuming its hers uh she tells him in not so nice words that it’s not her baby and refuses to take the child uh so the man walks back and uh yeah just wants to put the baby on the ground where he found uh the child / but uh he’s uh is uh yeah watched by a police officer so he can’t just leave the baby / uh yeah so his next idea is to give the baby to an older man and just uh to run away but it turns out the old older person has the same idea as the first man did and uh hhh tries to give the baby to the woman with the other child uh just as the f= first man walks by the woman notices uh this and uh yeah short conflict ensues and uh it’s / yeah the man has to take the baby back because the police officer officer’s watching again and threatens him basically so hhh the man sits down and has no idea what to do with the baby for a short moment he thinks about just uh dumping it but then he finds a small letter uh in the baby’s wraps uh stating that the baby is an orphan child and asking / uh to take care of the child which the man decides to do	
Learners	DE_WR_C2_24_14_14_JW	2019	56 / 60	93.3	C2 (upper advanced)	Male	24	Universität Bremen	Linguistik / English-Speaking-Cultures	""	German	German	German	German	10	14	Yes	England	2018	3	""	C1 (lower advanced)	C2 (upper advanced)	C2 (upper advanced)	C1 (lower advanced)	5.5 / 6	French	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	A2 (upper beginner)	Written	14	14. Chaplin	written_online	34	Outside classroom	Bilingual dictionary (German/English)	"The video is is a black-and-white silent comedy sketch. The main protagonist is shown walking along a small alley minding his own business, when a series of events unfolds. People are throwing garbage (?) out of their windows, while trying to aim for trash cans but missing them and almost hitting the main protagonist. Soon after that he pulls a box of cigarettes out of his jacket and starts to smoke. While he smokes he realises there is a baby lying on the street right next to him. Curiously he is looking for the parents or someone who might have dropped the baby there but cannot seem to find someone on the first look. However, when he turns around he spots a woman with a stroller and walks towards her. She disappears into a house and he puts the baby into the stroller, supposing she is the mother. The woman appears again and they start to argue, which implies she is not the mother. After almost taking her child, the protagonist picks up the child he found on the street. He then returns to the spot he found the baby in and is placing it there the way he stumbled upon it. When he turns around, there is a police officer standing in front of him, which leads to the protagonist promptly picking up the baby again, because of the implications.  He then walks away and as he passes another man, he pretends he needs to clean his shoes and signals the other man to hold the baby for a second, because he needs both hands in order to clean his footwear. As soon as the other man is holding the baby, the protagonis makes a run for it and hides somewhere in the previously shown alley. While looking for the protagonist, the second man comes across the same stroller shown before, getting the same idea as the protagonist and placing the baby in the woman's stroller. This time the woman does not realise that immediately as she is not present during this event. The moment she appears again and sees the second baby, the protagonist walks by her which leads her to running after him and hitting him with her umbrella, forcing him to take the baby again. He then sits down on a pavement and contemplates dropping the baby in the sewer. He takes a closer look at the baby and inside the blankets covering the baby, there is a letter with the words ""Please love and care for this orphan child."". This immediately changes the protagonist's stance towards the child as he realises the parents are not around anymore to raise the baby and he feels responsible for it now and walks away as a newfound father."	
Learners	DE_WR_C2_24_15_14_TH	2019	60 / 60	100	C2 (upper advanced)	Unknown	24	Universität Bremen	Linguistik	English Speaking Cultures	German	German	German	German	8	15	No	""	""	0	Cambridge Certificate Advanced C2	C2 (upper advanced)	C2 (upper advanced)	C2 (upper advanced)	C1 (lower advanced)	5.75 / 6	French	A2 (upper beginner)	A2 (upper beginner)	B1 (lower intermediate)	A1 (lower beginner)	Written	14	14. Chaplin	written_online	20	Outside classroom	Background readings about the task topic (newspapers, internet, TV, etc.)	"A man ambles down a street while smoking. He dodges some garbage being thrown out of a window but shortly after entering an alley way he is hit by another load of what looks like food scraps. It looks like in the process he lost his cigarette and so he takes another out of a metal box containing cigarettes and cigars. After taking off his gloves he lights a match by scraping it across the sole of his shoe, lights his cigarette and then throws both the match and his gloves away. Shortly after, the man notices a baby on the ground next to some garbage cans and, after apparently looking around in the air for the origin of the baby picks it up. In the background a woman pushing a pram can be seen walking by. The man turns around and while the woman isn't looking deposits the baby next to the woman's baby that is already inside the pram. The woman returns and the man tells her that she dropped something. She is not impressed by this and demands that he take the baby away again. After first trying to take the wrong baby, the man takes the correct baby to the place where he found it. Turning around, he comes face to face with a police officer and immediately turns around to pick the baby back up again and walks away with it in his arms. Next, he tries to give the baby to an older man walking down a street with a cane by pretending that he has to tie his shoe and after the older man has the baby in his arms he runs away and hides. The older man follows him and comes across the pram of the same women seen earlier. He deposits the baby into the pram and walks away. The man comes out from his hiding place and walks past the woman and her pram again, who has discovered that the same baby has been pushed onto her again. She sees the man walk past and beats him up with her umbrella, dragging him back to the baby by the scruff of his neck and demanding that he take it back. The police officer can be seen approaching and the woman seems to accuse the man, who takes the baby back and sits down on a curb with it. He seems to contemplate putting the baby inside of a street drain, but decides against it. After searching the babies clothes he finds a note saying ""Please love and care for this orphan child"". The man smiles at the baby and walks away with it in his arms."	
Learners	DE_WR_C2_24_15_14_CB	2019	55 / 60	91.7	C2 (upper advanced)	Female	24	Universität Bremen	Polyvalenter 2-Fächer-Bachelor	Musikwissenschaft und English Speaking Cultures	German	German	German	German	8	15	No	""	""	0	""	C1 (lower advanced)	C2 (upper advanced)	C1 (lower advanced)	C1 (lower advanced)	5.25 / 6	Italian	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	Written	14	14. Chaplin	written_online	20	Outside classroom	Bilingual dictionary (German/English)	"Charlie Chaplin walks down a street. A window opens and somebody throws several pieces of garbage out, missing Chaplin every time. Chaplin keeps strolling, not noticing anything. Another window opens, somebody throws out a big amount of garbage, apparently aiming at the trash can standing underneath the window. The garbage lands on Chaplin instead. He's startled and apparently feels awkward, so he takes off his gloves and lights himself a cigarette. Not wanting to put his gloves back on, he throws them into the trash can and leaves. At the corner of the street he finds a baby lying on the ground, crying. He picks it up, gazes at the houses surrounding him. Just at that moment a mother with a child in a stroller walks by and enters a house, leaving the stroller in front of the open door. Chaplin puts the baby into the stroller when the mother comes back. She seems furious, aggressively asks him to take the baby back. Chaplin grabs the baby, they both leave in opposite directions. Chaplin goes back to the corner where he found the baby, puts it on the ground. At that moment, a police officer walks by and witnesses Chaplin leaving the baby. Chaplin attempts to leave the place, turns around, sees the police officer, picks up the baby again and leaves. Next scene. An old man with a walking stick walks down a street, Chaplin is approaching from behind. He pretends that he needs to tie his shoe, gives the baby to the man, then runs away, hiding behind a corner. The old man runs after him. When he can't find him, he notices a stroller standing in front of a house. He puts the baby into the stroller and leaves. Moments later, when Chaplin accidentally walks by, the mother comes out of the house, seeing an additional baby in the stroller and Chaplin walking by. She gets furious again, runs after him and beats him with her umbrella. They argue over the baby in the stroller, when the police officer walks by. The woman gesticulates wildly. Chaplin picks up the baby again and leaves. Next scene. Chaplin sits down on the pavement, a gully next to him. He opens it, pparently thinking about dropping the baby down the gully. He discards the idea and examines the babie's clothes instead, finding a note. The note says ""Please love and care for this orphaned child"". Chaplin looks at the babie's face, smiles, gets up and leaves with the baby."	
Learners	DE_WR_C2_24_16_14_VS	2019	57 / 60	95	C2 (upper advanced)	Female	24	Universität Bremen	ESC	""	German	German	German	German	8	16	No	""	""	0	Abitur (Leistungskurs Englisch) = C1	B2 (upper intermediate)	B2 (upper intermediate)	C1 (lower advanced)	C1 (lower advanced)	4.5 / 6	Scottish	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	Written	14	14. Chaplin	written_online	20	Outside classroom	Bilingual dictionary (German/English)	Charlie Chaplin goes for a walk through the streets of a city, where he finds an abandoned baby, wrapped in cloth, lying on the sidewalk. He picks up the crying baby and tries to sneak it into a pram a mother left on the street while running errands. The mother notices and gets angry at Chaplin, who then has to take the baby back. He then tried to lay it back where he found it, but a police man catches him, so Chaplin has to take the baby again. He sees an old man and asks him to hold the baby so Chaplin can tie his shoes. The old man takes the baby and Chaplin runs away. Since the old man is not fast enough to catch him, he lays the baby into the first pram he can find, which is coincidentally the same pram in which Chaplin already has put the baby.  The angry mother thought Chaplin was at fault, found him and handed the baby back. Chaplin sits down on a curb and does not know what he should do with this baby. He even had a quick thought about dumping it in the sewage. Finally Chaplin starts searching in the cloth and blankets the baby is swaddled in and finds a note. The note says „ please love and care for this orphan child“. Now he starts to smile and hold the baby close, accepting his fate.	
Learners	DE_WR_C2_24_16_14_SM	2018	57 / 60	95	C2 (upper advanced)	Female	24	Universität Bremen	English-Speaking Cultures & Germanistik	English-Speaking Cultures & Germanistik	German	German	German	German	8	16	No	""	""	0	Cambridge Certificate C1	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	Dutch	A2 (upper beginner)	B1 (lower intermediate)	B2 (upper intermediate)	A2 (upper beginner)	Written	14	14. Chaplin	written_online	15	Outside classroom	Bilingual dictionary (German/English)	In this video, Charlie Chaplin is walking through what seems like factory premises in a town, when he, after stopping to light a cigarette, suddenly spots a baby laying on the ground. Because he is scared that the baby is going to get hit by rubble that previously fell down on him, too, he picks it up, but does not really seem to know what to do with it. He then sees a woman with a pram and tries to put the child in there. The mother, however, of course notices that this is not her child and makes him take it out again, so Chaplin tries to lay it back down to where he found it, but is caught by a police officer, so he picks it up again. After running around trying to find somewhere to put the baby, he gives it to another man and quickly runs away. That man puts it in the woman's pram again and flees, too. When Chaplin walks past the woman after he was hiding somewhere, she thinks that it was him putting the baby back in there again and hits him with her umbrella until he takes the baby back. After Chaplin even debates leaving it in the drain, he finds a note on the child that states that this child is an orphan, and asks the finder to take care of it and love it. This is where he finally comes to terms with his fate and starts taking care of the baby.	
Learners	DE_WR_C2_24_14_14_YO	2018	57 / 60	95	C2 (upper advanced)	Female	24	Universität Bremen	""	""	German	German	German	German	10	14	Yes	USA	2013-2018	4	""	B2 (upper intermediate)	B2 (upper intermediate)	C2 (upper advanced)	C1 (lower advanced)	4.75 / 6	French	B1 (lower intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	Written	14	14. Chaplin	written_online	22	Outside classroom	""	The four-minute long video, which is only accompanied by instrumental music and no voice acting, starts out on a construction site and focuses on a man wearing a suit and hat. After being hit by rubble twice and lighting a cigarette, he discovers a baby on the ground, wrapped in a blanket. Visibly puzzled, the man gazes around, trying to find out who the baby might belong to. He then picks it up and notices a woman pushing a stroller passing by. He places the baby into the stroller across from another baby, but takes it back after the woman gets mad at him. The man then decides to put the baby back on the ground where he found it, but changes his mind when he encounters a police officer. The man notices an old man with a walking cane and tricks him into holding the baby, whereupon the first man runs off. The old man puts the baby in the same stroller as the previous man and walks away. When the first man walks by the stroller, he gets beaten by the woman and gives in, taking back the baby. Finally, he sits down on the curb, discovers a note hidden in the baby's blanket saying that it is an orphan child. This causes the man to lovingly engage with the child and walk away.	
