Subcorpus	Filename	Year data collection	Placement test score (raw)	Placement test score (%)	Proficiency	Sex	Age	School/University/Institution	Major	Year at university/school	L1	Father's native language	Mother's native language	Languages spoken at home	Age of exposure to English	Years studying English	Stay abroad in English speaking country (>= 1 month)	Stay abroad (where)	Stay abroad (when)	Stay abroad (months)	Language certificates (type and level)	Proficiency (self-assessment) speaking	Proficiency (self-assessment) listening	Proficiency (self-assessment) reading	Proficiency (self-assessment) writing	Proficiency (self-assessment)	Additional foreign language(s)	Proficiency (self-assessment) in additional language speaking	Proficiency (self-assessment) in additional language listening	Proficiency (self-assessment) in additional language reading	Proficiency (self-assessment) in additional language writing	Medium	Task number	Task title	Writing/audio details	Minutes taken to complete the task	Where the task was done	Resources used	Text	Original text
Learners	DE_WR_C1_21_16_13_DU	2016	48 / 60	80	C1 (lower advanced)	Female	21	Bremen	BA English Speaking Cultures, Teacher Training: English, Franco Romance Studies	1st year undergraduate	German	German	German	German	5	16	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	3 / 6	French	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	Written	13	13. Frog	written_online	""	Inside classroom	""	One night there was a little boy who sat in his room with his puppy and looked at a little frog that he captured in a jar. He was so proud and happy to have a new animal friend besides his doggy. ,The boy was sleeping in his bed and didn't notice that the frog was escaping from his little glass prison.As soon as he woke up , he looked at the jar to check up on his little friend but to his surprise the jar was empty. Where was his froggy? Together with his dog he tried to figure out where he could have gone but all this thinking and not doing anything about it killed the boy. So he set off on the quest to find the little frog with his dog , because two eyes and a dog nose should be able to find the wild frog. They look all over the forest where he found the frog when he first caught it. He climbed trees and stones and yelled for his lost friend at the top of his lungs.While he was standing on a particularly big stone, he leaned over to hold onto what appeared to be branches from a tree but those branch suddenly began to move and picked him up. It was a deer with his giant antlers who carried him to a cliff and threw him off the edge. The poor boy fell into a river where he struggled not to drown. Luckily, he managed to pull him self onto a log that was close. He sat on the log for a while to rest when he spotted a frog family and imagine that -one of the bunch was his little lost froggy friend! The boy,his doggy and the frog are happy to be reunited and lived happily ever after.One day there was a little boy sitting on the bedroom floor with his dog. It was later in the evening and dark outside. The two of them were whatching a frog sitting in a glass between them. After a while the boy went to bed and his dog lay down on his legs. When they were sleeping suddenly the frog klimbed out of the glass and jumped through the window. When the boy and his dog woke up in the morning they discovered the empty glass and were very surpised and shocked. The boy dressed himself and ran out of the house always followed by his dog. They started to search for the frog. They went into the forest and screamed and looked erverywhere for the frog. Then the boy climbed onto a rock to see a little more. What he didn't notice was a male (...) standing just behind the rock. When the boy tried to hold himself at the horn of the (..) it caught him right in the shirt and threw him in the pond next to them. The dog fell with him and they both swam to a fallen tree just at the boarder of the pond. When they climbed over the tree they suddenly discovered their frog with it's whole family sitting together. They were so happy and suprised about this beautiful image, that they let the frog outside with it's family wishing him all the best. Then they left to search for a new adventure.	
Learners	DE_WR_C1_21_11_13_AT	2016	48 / 60	80	C1 (lower advanced)	Female	21	Bremen	BA : Linguistics, ESC	1st year undergraduate	German	German	German	German	10	11	Yes	USA, New Zealand	""	12	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	French, Spanish	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	Written	13	13. Frog	written_online	""	Inside classroom	""	One day, Peter was telling his two pets a story before going to bed. When they were very tired, Peter and his dog Perry went to bed and forgot to close the lid of the little frogs home. When they woke up the next morning, Froggy the frog was gone. Peter and his dog were very sad and thus went into the forest to search for their friend. They searched everywhere but could not find the frog because he was hiding too well. All of a sudden, a big animal surprised them and pushed them into a river. Still, Peter and his dog did not want to stop searching for their friend. When they looked behind an old piece of wood they finally found their beloved friend. What they also found was the frogs wife and his little frog babies and they realised that they cannot separate the family. So they left Froggy, who was sneaking out every night to be with his family, behind.	
Learners	DE_WR_C1_21_11_13_ID	2016	49 / 60	81.7	C1 (lower advanced)	Male	21	Bremen	BA English Speaking Cultures: English	1st year undergraduate	German	German	German	German	4	11	No	""	""	0	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	Latin, Spanish	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	Written	13	13. Frog	written_online	""	Inside classroom	""	One day there was a small boy who lived with his dog in house near a deep forest. This child also had another close friend, a small frog, which he put into a glass bottle home. Every day they played together and spent a lot of time together, making them true friends. Until someday the little frog slipped out of his bottle and ran away from home. When the boy realized the frog's disappearance, he was shocked and went outside with his dog to look for him. He shouted his frog's name and looked into treeholes, while the dog destroyed a home of bees. The search seemed hopeless until the boy climbed up a rock to get a better view. Then something pushed him off the cliff and while he was falling, he saw that a deer was responsible for it. The child fell into a swamp, where his dog already waited and pulled him to land. Finally, the boy gathered himself, looked around him and saw he was in the middle of a frog swamp. His own frog friend was one of them. The boy grasped his friend happily and waved goodbye to the other frogs. In the end, the child went home with both his friends and lived a normal life again.	
Learners	DE_WR_C1_21_14_13_FK	2016	50 / 60	83.3	C1 (lower advanced)	Female	21	Bremen	BA English Speaking Cultures: Art, ESC	1st year undergraduate	German	German	German	German	7	14	Yes	USA	""	10	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	French	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	Written	13	13. Frog	written_online	""	Inside classroom	""	One day, a little boy and his dog found a frog. They kept him in in a jar next to the bed of the little boy. During the night the frog escaped from the jar.The next morning the little boy and the dog saw that the frog was gone and started searching the frog.The went outside and called for it. They looked everywhere, behind trees, they climbed onto trees, but they could not find it. Then the little boy climbed on a big rock and didn't noticed that he climbed on he heard of a deer which then threw him into the water of a pond. When they climbed out of the wtaer they had to crawl over a stam of a big tree lying in the ground and behind this tree they suddenly saw a huge frog familiy. And they also found the frog they had lost and took him back home and waved the other frogs goodbye.	
Learners	DE_WR_C1_21_13_13_SS	2016	49 / 60	81.7	C1 (lower advanced)	Female	21	Bremen	Teacher Training:	1st year undergraduate	German	German	German	German	8	13	No	""	""	0	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	French, Russian	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	Written	13	13. Frog	written_online	""	Inside classroom	""	"One day, little Timmy and his dog Jasper had found a small frog in the woods. They kept him in a glass, as the mother suggested to watch out for him in. When little Timmy had to go to bed, he forgot to put the lid on the glass, the frog had been in so he had the chance to escape while Timmy and Jasper were sleeping. In the morning they found the green little hopper missing. Even before breakfast, Timmy and Jasper went into the forest searching for the frog. ""Frog, where are you? Froggy, Fro-hog, Mr. Frog,"" Timmy shouted towards the trees. Jasper went looking at the smaller places, even met some bees who were nice enough not to sting him, and Timmy went for the bigger hiding places, climbed trees and big rocks. Because the rock was covered in moss, Timmy grabbed a treebranch to hold on to. But, oh no! That wasn't a treebranch, it was a deer standing behind the rock. Timmy fell over onto its head and grabbed his crown harder. The deer didn't like that very much and started running and jumping to get little Timmy off his head. He stopped right before a small cliff so harshely, that Timmy couldn't hold on much longer and fell over into a little pond below. Luckily Jasper found him sitting in the cold, muddy water and helped him to get out. But, what was that? Timmy had heard a loud, familiar sound. Behind a dead treestem he looked for the noisemaker. It was his frog and - wow - his little frogfamily. ""Good morning, Mr. Frog, Mrs Frog and you little froggy baby's."", Timmy whispered not to scare them. One of the baby frogs really wasn't scared at all. He hopped towards Timmy and said ""Ribbit!"" Jasper seemed surprised but a second after he licked the small frog all over its back. Timmy heard a grumpling sound from somewhere down and felt his tummy and suddenly also his hunger. As he stood up, he saw the little frog jumping towards him and caught him in his hand. It seemed, he wanted to come with them. So Timmy said goodbye to Mr. and Mrs. Frog, walked trought the pond and was lookig forward to the breakfast. Maybe his mother had some flies left in the kitchen for his new little green friend."	
Learners	DE_WR_C1_21_10_13_SL	2016	50 / 60	83.3	C1 (lower advanced)	Female	21	Bremen	BA Communication & Media:	1st year undergraduate	German	German	German	German	10	10	Yes	Canada	""	8	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	Spanish, French	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	Written	13	13. Frog	written_online	""	Inside classroom	""	Once there was a boy who had a frog. He put it in a glass and watched him together with his dog. During the night when the boy was sleeping the frog left and when the boy woke up the next morning and realised that his new friend was gone he was very sad. So he went in to the forest and searched for the frog, he was shouting and climbing on trees, everything you can think of just to get his frog back. He even climped on a big rock and searched for the frog. Just when he was looking in the trees he realised that this weren't just brenches, it was a deer. And before he even really realised what happened was he sitting on the head of the dear. The dear threw him into a little pont and left. When the boy finally got out of the water and climbed over a fallen tree he suddenly saw his frog. But the frog wasn't alone. He had a family! Next to him was another big frog and a few little ones were sitting beside them. So the boy knew that the frog wasn't running away from him, he just wanted to be back together with his family. So the boy and the dog left knowing that the frog is happy.	
Learners	DE_WR_C1_21_12_13_JB	2016	53 / 60	88.3	C1 (lower advanced)	Female	21	Bremen	BA English Speaking Cultures: English	1st year undergraduate	German	German	German	German	9	12	Yes	USA	""	7	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	French	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	Written	13	13. Frog	written_online	""	Inside classroom	""	One day, there was a little boy sitting in his room with his two pets, a dog and a frog in a glass While the boy was sleeping at night, the frog got out of the glass. When he woke up in the morning , the boy noticed that the frog was gone. So he and his dog went outside and looked everywhere for the frog. The little boy even climed up trees and and rocks but he just couldn't find him. While he was on a rock a deer appeared and pushed both, the boy and the dog into a lake.  <br/>  When they could finally rescue themselves, they climbed on a dead tree to get out of the water. When the boy looked down, he saw the frog and the frog's family sitting benath the tree. The boy was so happy to have found the frog and his family that he left him where he was and went home.	
Learners	DE_WR_C1_21_12_13_LJ	2016	51 / 60	85	C1 (lower advanced)	Female	21	Bremen	BA English Speaking Cultures: ESC, Linguistics	1st year undergraduate	German	German	German	German	9	12	Yes	USA	""	1	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	Latin, Spanish	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	Written	13	13. Frog	written_online	""	Inside classroom	""	One day, a little boy called Henry and his dog Bob sat in Henry's bedroom and watched the frog that they had found at the river a few hours ago. For Henry it was fascinating to see how animals behave and he had watched several animals before.  <br/>  A few hours later, Henry went to sleep and left his window open. The frog took his chance and jumped out of the glass in which he was captured. He wanted to go home to his family.  <br/>  The next day, Henry and Bob noticed that the frog was gone. Henry was really sad because it had took them over an hour to catch the frog. Henry decided to go to the forest after breakfast and see if he could find the frog somewhere.  <br/>  In the forest, they shouted the name of the frog (they had called him Luke) and searched for him even in trees, although they knew that it was not likely to find Luke in a tree. Henry wanted to find Luke so desperately that he climbed a very dangerous-looking rock to have a better view over the forest.  <br/>  Suddenly a stag came out of the bushes and pushed Henry and Bob into the river. Fortunately, there was a dead tree in the river so that they did not drown but could rescue themselves. <br/>   Sitting on the tree, they suddenly noticed a little frog family watching them. Henry saw that it was Luke with his wife and his six little children. Henry knew that this was the place where Luke belonged, not in the glass in his bedroom. Slowly, Henry and Bob turned away and waved the little family goodbye. Then they went home and Henry decided that he would only watch animals in their natural environment from now on.	
Learners	DE_SP_C1_21_12_13_LJ	2016	51 / 60	85	C1 (lower advanced)	Female	21	Bremen	BA English Speaking Cultures: ESC, Linguistics	1st year undergraduate	German	German	German	German	9	12	Yes	USA	""	1	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	Latin, Spanish	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	Spoken	13	13. Frog	spoken_offline_classroom	""	Inside classroom	""	One day little Henry and his Bob dog uh catched a frog in the park uh at home he put this frog in a glass and watched this frog with his dog he was very happy that he found this frog in the park because uh he was very interested in watching animals uh / xxx and uh live their lives uh at night he went to sleep and uh the frog took this chance and left this glass because he didn't like being uh kepted in a glass / uhm Henry didn't recognize that at all he was asleep had a nice dream and uh wake up the next morning and had to see that the frog was gone and he was very sad because he really liked the frog he had called him Tom uh so he and his dog Bob went to the forests to hhh to look where the frog had gone / they / searched him everywhere they climbed trees and called his name but they didn't find the frog / suddenly an elk came out of nowhere and uhm  / pushed Henry and his Bob uh dog Bob uh into the lake / Henry w= was very frightened of the elk and he thought he had to die because he couldn't swim / uh but fortunately there was a a broken tree lying on the lake in the lake so uhm he could rescue him and his dog Bob / And when they got out of the lake they found hhh the frog and uh noticed that he had gone home to his family to his frog wife and his six little children and Henry realized that the frog Tom was now where he belonged with his family.	
Learners	DE_SP_C1_21_16_13_DU	2016	48 / 60	80	C1 (lower advanced)	Female	21	Bremen	BA English Speaking Cultures, Teacher Training: English, Franco Romance Studies	1st year undergraduate	German	German	German	German	5	16	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	3 / 6	French	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	Spoken	13	13. Frog	spoken_offline_classroom	""	Inside classroom	""	One day there was a little boy with his dog sitting on the bedroom floor / and they had a glass standing / between them with the frog inside / uh / when they went to bed the frog used the situation to climb out of the glass and flee and uh when they woke up they discovered the glass / empty without the frog and they started to search for him / they / went into the woods / and / screamed and / searched behind the trees in holes of the trees and then the little boy climbed up onto a rock where there is a an animal standing behind / and / then / gets / caught by / got caught by the the animal and fells down / uh a cliff into a lake and / the dog is / falling with him / then he tries to climb out of the lake and gets over a piece of wood / and when he climbs over this wood he discovers the family of frogs and he uh / notices that this is his frog with his family and / is very happy and surprised and / leaves the frog family / behind in the woods near to the lake.	
Learners	DE_SP_C1_21_11_13_FL	2016	48 / 60	80	C1 (lower advanced)	Female	21	Bremen	Teacher Training: English	1st year undergraduate	German	German	German	German	10	11	No	""	""	0	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	French, Spanish	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	Spoken	13	13. Frog	spoken_offline_classroom	""	Inside classroom	""	One day in the evening Tommy and his little dog Charly watched a frog sitting in a glass / the morning after / when when Tommy awoke hhh the frog was was gone and he was wondering about it / Tommy and his little dog Charly decided to look for the frog and went outside to find him / xxx / they went / into a forest / and / when when Tommy started shouting for the frog / little Charly hhh hit uh behind hhh a big stump / suddenly hhh a deer stood behind Tommy and he and his dog fell into a into the water / he was Tommy was able to / yes to jump on the / on a uhm / yes a piece of wood and there / he and his (.) his little dog found some frogs / standing in the water Charly / said good-by and he and his little dog went home.	
Learners	DE_SP_C1_21_13_13_SS	2016	49 / 60	81.7	C1 (lower advanced)	Female	21	Bremen	Teacher Training:	1st year undergraduate	German	German	German	German	8	13	No	""	""	0	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	French, Russian	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	Spoken	13	13. Frog	spoken_offline_classroom	""	Inside classroom	""	One day, little Timmy and his dog Jasper found a frog in the in the lake in the / forest. When Timmy and Jasper went to bed the frog escaped the glass they put him into. The next morning they found the glass to be empty and the frog had escaped through the window. They searched everywhere for the little frog and uhm climbed trees and / Jasper uhm / even went for the bees looking for the frog. When Timmy climbed a huge rock he- for safety he grabbed for a branch for tree. But, oh no, it wasn't a branch of tree, it was a deer and the deer didn't liked that very much and uhm / uhh / so he ran off with Timmy on his head and uhm / Timmy fell into a pond, uh a little lake / uh down the hill. From this lake he / heard some / noises and uhm behind that tree he found a family of frogs. Their frog who escaped has a wife and tiny little frogs, frog babies. When Jasper saw that he was / happy for the frog and left without ever telling somebody / their secret.	
Learners	DE_SP_C1_21_12_13_JB	2016	53 / 60	88.3	C1 (lower advanced)	Female	21	Bremen	BA English Speaking Cultures: English	1st year undergraduate	German	German	German	German	9	12	Yes	USA	""	7	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	French	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	Spoken	13	13. Frog	spoken_offline_classroom	""	Inside classroom	""	So one day uhm a little boy was sitting in his room and he had two pets, one dog and a frog in a glass. While he was sleeping the frog got out of the glass and disappeared. When the boy woke up in the morning uhm he was looking for the frog everywhere, but he disappeared. So the dog and the boy went outside and uhm looked for the frog everywhere. He even climbed up trees (.) and stones (..) and suddenly a deer appeared and (.) the d- uh the boy and the dog fell into a river and (..) wh- when he got out, he was on a tree and (.) beneath the tree he could see the frog and his family. And uh he was happy and he left the frog with his family and went home.	
Learners	DE_SP_C1_21_11_13_ID	2016	49 / 60	81.7	C1 (lower advanced)	Male	21	Bremen	BA English Speaking Cultures: English	1st year undergraduate	German	German	German	German	4	11	No	""	""	0	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	Latin, Spanish	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	Spoken	13	13. Frog	spoken_offline_classroom	""	Inside classroom	""	Uh one day a boy was / one day during nighttime a boy was sitting in front of his bed with his dog and they were looking at a frog in his bottle glass / ok some time later uh the frog in the bottle glass stepped out of the glass and slipped away / uh at a later time the boy was surprised and looking at his bottle glass which he'd to find out that his frog disappeared / uh soon after that the boy took his dog and went into the forest in order to look to look for the frog / uh / the boy was climbing up a tree and looked into a hole in ord= uh / because the wanted to look if the frog was there / uh meanwhile his dog went elsewhere to a tree and picked off a a / a home of a bee of bees / uh / uh meanwhile the boy went elsewhere and he find onto a / onto a rock a rock and shouted for his dog in order to uh the hope of that he uh that he heard hears what he's yelling / and uh / after the boy climbed onto the onto the rock he f= fell off the rock and didn't know what what was the cause of of this push and later on he saw that a deer kicked him off a cliff then the boy fell into a / place of water uh / yeah afterwards that his dog steadily reappeared again and helped him helped the boy uh climb up a tr= fallen off tree / uh / and then the boy and his dog were sitting on the tree and / were looking across where they saw a / a little / lake with frogs in it and then he found his frog again.	
Learners	DE_SP_C1_21_11_13_AT	2016	48 / 60	80	C1 (lower advanced)	Female	21	Bremen	BA : Linguistics, ESC	1st year undergraduate	German	German	German	German	10	11	Yes	USA, New Zealand	""	12	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	French, Spanish	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	Spoken	13	13. Frog	spoken_offline_classroom	""	Inside classroom	""	One day Tom his dog Penny and his frog / were talking before Tommy went to bed and while he was sleeping his frog disappeared so the next morning when they woke up they were really sad and went into the forest to search for the frog hhh but they couldn't find him because he was hiding pretty good and after a while they were meeting another animal in the forest by whom they were pushed into the water hhh and Tom and his dog were still not able to find the frog so they continued searching and after five hours hhh they found their frog with partner and those little frog babies so Tommy and hhh his dog went home and left the frog with his family in the forest.	
Learners	DE_SP_C1_21_13_13_LE	2016	52 / 60	86.7	C1 (lower advanced)	Female	21	Bremen	BIPEB: English, Maths, German	1st year undergraduate	German	German	German	German	8	13	Yes	USA	""	13	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	Spanish, Tamil	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	Spoken	13	13. Frog	spoken_offline_classroom	""	Inside classroom	""	One day Charly was looking at a glass with his dog where he captu= captured a frog that he found in the backyard uh at night the frog got out of the glass and the next morning Charly and his dog looked at the glass and the frog was gone he and the dog looked everywhere for the frog they went into the backyard and into the forest they looked at every t= tree and under the bushes / they climbed up every little stone and mountain and yelled for the frog then suddenly a deer came and pushed Charly and the dog down the rock he fell into the water but then uh this is where he saw the frogs but in fact he didn't see just one frog but he saw the whole frog family so Charly knew that the frog was in a happy place and he waved and left the frog family.	
Learners	DE_SP_C1_21_15_13_RD	2016	49 / 60	81.7	C1 (lower advanced)	Female	21	Bremen	BA English Speaking Cultures: ESC, Cultural Studies	1st year undergraduate	German	German	German	German	6	15	Yes	USA	""	11	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	Latin, Russian	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	Spoken	13	13. Frog	spoken_offline_classroom	""	Inside classroom	""	Uh one day there was a little boy called Timmy and Timmy had a dog named Bo and a frog named Tammy and they were all living happily together in his little room and they were uh just about to go to bed and uh Timmy and his dog they actually went hhh to bed together and they slept and that night something special happened and uh the frog Tammy actually managed to climb out of the glass he was captured in previously and uh the next morning then when the sun was rising Timmy and his dog Bo they woke up and they were super shocked because hhh Tammy the frog was gone it it escaped and uh they were wondering where is the frog so they started to search they started to get out of the house and went into the forest that was nearby and uh Timmy and Bo they were screaming hhh the were looking in the air looking around asking themselves where is our frog Tammy and uh they actually went deep into that forest uh where they were looking into / into every single tree uh they were just trying to find s= some hints where the frog might be and then Timmy even managed to climb a really high rock he was uh he was standing on top of the rock and he put his hand to his mouth and he yelled Tammy where you xxx hhh and uh the the animals in the forest like an owl that was nearby they actually watched him and were also sort of searching around for the little frog and uh then / actually a deer came and picked up little Timmy from the big rock and uh Timmy was in shock he did not like that and uh his dog Bo followed the deer and Timmy and uh the deer then uh ran with Timmy to hhh a nearby uh river where he actually pushed the little boy and the the dog down into the river and Timmy crashed into that river really hard with his head first into the deep water and the fall looked pretty bad but Timmy actually actually survived hhh he uh he climbed upon a nearby floating tree and uh with his dog so both of them made it out of the water and they were really happy that they were alive and as a matter of fact it's just so happen that they then found the frog Tammy Tammy had just started uh to hhh build his own family her own family she is a she and uh they they were so happy to see Tammy and uh Tammy's little family alive near the floating tree where they were on and yeah that's the happy end of the story Timmy Bo and Tammy actually reunited but the dog Bo hhh and Timmy are decided to leave the frog alone with uh her own family in the forest and they just left and lived happily together ever after.	
Learners	DE_SP_C1_21_11_13_SS	2016	53 / 60	88.3	C1 (lower advanced)	Female	21	Bremen	BA English Speaking Cultures: Geography, English	1st year undergraduate	German	German	German	German	10	11	No	""	""	0	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	Spanish, French	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	Spoken	13	13. Frog	spoken_offline_classroom	""	Inside classroom	""	Uh once upon a time there was a little boy and uh / he had a dog as a pet and they lived / very a very happy life and uh one day he caught a frog / outside in his garden or nature and he put the frog in a glass and uh looked at the fr= at the frog uh / they were fascinated and by the time he went uh to sleep uh the frog uh the it was a very clever frog and he uh managed to climb out of the glass without the boy or his dog noticing it / so when they woke up the next morning uh they were quite surprised that the frog had disappeared / and they found the empty glass / uh / so / they / obviously uh went outside to look for the frog / they went uh to the woods and uh they shouted oh frog where are you they looked everywhere they climbed up trees they looked under rocks of course his dog xxx and / uh they couldn't find the frog they just couldn't find him but they looked everywhere / and then uh why the boy was uh climbing on uh onto a rock a deer appeared / and the deer took the boy / and / rolled him and his dog into a uh a little lake / and the boy nearly drowned but he / and his uh and his dog could / uh help themselves and swim out of the lake and / they found shelter uh / uh / under a fallen tree and when they looked around they suddenly saw a whole frog family / and recognized the frog they had caught the day before and they played together and lived happily ever I think hhh	
Learners	DE_SP_C1_21_10_13_SL	2016	50 / 60	83.3	C1 (lower advanced)	Female	21	Bremen	BA Communication & Media:	1st year undergraduate	German	German	German	German	10	10	Yes	Canada	""	8	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	Spanish, French	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	Spoken	13	13. Frog	spoken_offline_classroom	""	Inside classroom	""	Ok uh one day there was a little boy and he found a frog together with his dog and when he went to bed in the night the frog left / and uh the next morning when he woke up uh his frog was gone so he went together with his dog uh into the woods to look for the frog and uh he was looking everywhere he was uh looking at the tree uh in the trees and he even climbed up a big rock and when he was standing on the rock uh suddenly / he uh yeah / he was / on top of a deer and couldn't get away and the deer threw him and his dog into a little lake / and uh when he got out of the lake he climbed a above a tree he found the frog and the frog had / a family and little kids and so he decided to leave the frog there and he left again together with his dog and yeah hhh.	
Learners	DE_SP_C1_21_14_13_FK	2016	50 / 60	83.3	C1 (lower advanced)	Female	21	Bremen	BA English Speaking Cultures: Art, ESC	1st year undergraduate	German	German	German	German	7	14	Yes	USA	""	10	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	French	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	Spoken	13	13. Frog	spoken_offline_classroom	""	Inside classroom	""	So there is a little boy and uh / he found a frog and he puts a frog in a jar and puts it next to its bed then he goes to sleep and he has also a little dog uh and they both go to sleep and the next morning when they wake up they find that the frog has ex= escaped and is not there anymore so they uh are going outdoors and searching for the frog everywhere and / they climb on trees / and looking to the tree holes and then he climbs on a rock / and uh / but accidently climbs on the head of a deer / which then hhh puts his head up and throws him / yeah into a lake or into a pond / uh / with the dog hhh and hhh / guess he climbs out but then he looks uh / further I guess in the same lake or pond and suddenly finds the frog with / the whole frog family hhh and little frogs / and I guess he takes him home again / and waves the other frogs.	
Learners	DE_SP_C1_21_11_13_SH	2016	50 / 60	83.3	C1 (lower advanced)	Female	21	Bremen	BA English Speaking Cultures, Teaching: English, Biology	1st year undergraduate	German	German	German	German	9	11	Yes	Ireland	""	3	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	French	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	Spoken	13	13. Frog	spoken_offline_classroom	""	Inside classroom	""	Uh one day Jimmy and his dog Foxy and his frog Fix uh sitting in / Jimmy's room and they uh are telling a good night story to each other / after telling the story Jimmy and uh Foxy go to bed and they go sleeping but their frog yes uh went out of his glass and uh wants to explore the world / after the night uh Jimmy and his dog uh awake and they are very surprised and shocked when they see that their frog is gone / so they decide to go uh to search the frog / they start in the forest but they can't find / the frog uh they look everywhere / behind every tree under every stone even in the gaps of the trees / uhm / they Jimmy especially uh tries to look up on th= on the stones and the dog rather tries to look down under the str= under the stone uh by / searching for the frog Jimmy stands on the stone and he holds a stick but after a while uh / he sees or he uh he sees that's not a stick but rather the head of an reindeer and the reindeer is very surprised because Jimmy holds his / head very very tight and then by accident the reindeer uh pushes Jimmy and his dog into the water into a lake / uh Jimmy and the dog fell or fall uh into the / the water and they are very very wet / since they are very wet they uh go out the water and uh they try to get dry by laying on a / on a tree and by doing so they see the frog family so the missing frog is found again and he has uh met a / a frog women and he has made some children.and uh after saying hello to each other and uh / yeah after saying hello to each other uh they decide to go back but they decide to take the frog with them and then they say good-by to each other and leave the forest with the water.	
